FAZ - Frankfurter Allgemeine Zeitung,http://www.faz.net/aktuell/politik/ausland/reaktionen-auf-das-attentat-in-las-vegas-15228645.html,Austria (Österreich),WORLD
FAZ - Frankfurter Allgemeine Zeitung,http://www.faz.net/agenturmeldungen/dpa/us-kammer-stimmt-fuer-abtreibungsverbot-nach-20-woche-15229959.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/finanzen/article169330010/Mit-einem-Kommentar-vernichtet-Trump-18-Milliarden-Dollar.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/vermischtes/article169308748/Mann-besiegt-Sieben-Meter-Python.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/vermischtes/article169295424/Die-100-000-Dollar-Ueberweisung-ging-an-Paddocks-Freundin.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/vermischtes/article169293846/Wir-haben-denen-sogar-mal-was-an-die-Tuer-gehaengt-zum-Einzug.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/newsticker/dpa_nt/infoline_nt/schlaglichter_nt/article169295139/Freundin-des-Schuetzen-von-Las-Vegas-in-USA-angekommen.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/politik/deutschland/article169330216/US-Aussenminister-bestreitet-Trump-einen-Idioten-genannt-zu-haben.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/newsticker/dpa_nt/infoline_nt/brennpunkte_nt/article169293506/EU-Kommission-schlaegt-radikale-Mehrwertsteuerreform-vor.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/politik/ausland/article169293471/Libyen-muss-nur-die-Leichen-wegraeumen-sagt-Johnson-lachend.html,Austria (Österreich),WORLD
DIE WELT,https://www.welt.de/vermischtes/article169293397/Hinrichtungs-Videos-bei-U-Boot-Tueftler-Madsen-gefunden.html,Austria (Österreich),WORLD
Frankfurter Rundschau,http://www.fr.de/politik/trump-in-puerto-rico-eine-kuechenrolle-vom-praesidenten-a-1362576,Austria (Österreich),WORLD
Frankfurter Rundschau,http://www.fr.de/politik/massaker-von-las-vegas-man-kann-das-boese-nicht-regulieren-a-1362573,Austria (Österreich),WORLD
Frankfurter Rundschau,http://www.fr.de/politik/mandalay-massaker-las-vegas-kein-schaerferes-waffenrecht-in-sicht-a-1362101,Austria (Österreich),WORLD
Frankfurter Rundschau,http://www.fr.de/panorama/amoklauf-in-las-vegas-wie-eine-horror-show-a-1361713,Austria (Österreich),WORLD
salzburg24.at,http://www.salzburg24.at/hurrikan-maria-trump-blamiert-sich-auf-puerto-rico/5103979,Austria (Österreich),WORLD
Rhein-Neckar Zeitung,"https://www.rnz.de/politik/politik-ausland_artikel,-nach-hurrikan-maria-trump-aergert-san-juans-buergermeisterin-ich-bin-stinksauer-_arid,306660.html",Austria (Österreich),WORLD
STERN,http://www.stern.de/politik/ausland/puerto-rico--donald-trump-besucht-hurrikan-opfer-7646592.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/panorama/stern-crime/stephen-paddocks-frau-marilou-d---schwestern-sind-sicher---sie-wusste-von-nichts--7647630.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/panorama/weltgeschehen/las-vegas--50-tote-bei-schiesserei-auf-konzert---is-reklamiert-angriff-fuer-sich-7644260.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/politik/deutschland/frauke-petry-vor-anklage--es-koennte-boese-fuer-sie-enden-7647500.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/news/afd-bundestagsfraktion-schrumpft-weiter---nach-petry-tritt-weiterer-abgeordneter-aus-7647502.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/news/afd-abgeordneter-mieruch-verlaesst-bundestagsfraktion--7647142.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/panorama/weltgeschehen/news--frauke-petry-wegen-meineids-angeklagt-7646522.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/news/kryo-elektronenmikroskopie-chemie-nobelpreis-fuer-entwickler-neuer-mikroskopie-technik-7646566.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/news/chemie-nobelpreis-fuer-entwicklung-der-kryo-elektronenmikroskopie--7647026.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/video-entwickler-der-kryo-elektronenmikroskopie-bekommen-chemie-nobelpreis-7647328.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/politik/ausland/boris-johnson-ueber-libyen---sie-muessen-nur-die-leichen-wegraeumen--7646784.html,Austria (Österreich),WORLD
STERN,http://www.stern.de/panorama/weltgeschehen/news--britischer-aussenminister-boris-johnson-zu-libyen--erst--die-leichen-wegraeumen--7646522.html,Austria (Österreich),WORLD
BLICK.CH,https://www.blick.ch/news/ausland/hurrikan-maria-war-keine-echte-katastrophe-trump-blamiert-sich-in-puerto-rico-id7413736.html,Austria (Österreich),WORLD
BLICK.CH,https://www.blick.ch/news/ausland/stephen-paddock-ueberliess-nichts-dem-zufall-der-perfide-plan-fuer-das-massaker-von-las-vegas-id7413165.html,Austria (Österreich),WORLD
BLICK.CH,https://www.blick.ch/news/ausland/wegen-meineids-anklage-gegen-frauke-petry-erhoben-id7414235.html,Austria (Österreich),WORLD
BLICK.CH,https://www.blick.ch/life/wissen/naturwissenschaften/live-ab-11-45-uhr-chemie-nobelpreis-geht-an-id7413712.html,Austria (Österreich),WORLD
BLICK.CH,https://www.blick.ch/news/ausland/mordfall-journalistin-kim-wall-30-noch-immer-ungeklaert-u-boot-kapitaen-hatte-mord-videos-auf-festplatte-id7412440.html,Austria (Österreich),WORLD
B.Z. Berlin,http://www.bz-berlin.de/welt/trump-spielt-die-zahl-der-hurrikanopfer-in-puerto-rico-herunter,Austria (Österreich),WORLD
B.Z. Berlin,http://www.bz-berlin.de/welt/der-attentaeter-von-las-vegas-so-lebte-stephen-craig-paddock,Austria (Österreich),WORLD
Yahoo Nachrichten Deutschland,https://de.nachrichten.yahoo.com/nach-hurrikan-katastrophe-trump-verargert-bei-puerto-rico-besuch-132855451.html,Austria (Österreich),WORLD
Yahoo Nachrichten Deutschland,https://de.nachrichten.yahoo.com/wer-war-der-todessch%C3%BCtze-von-194743145.html,Austria (Österreich),WORLD
Yahoo Nachrichten Deutschland,https://de.nachrichten.yahoo.com/tillerson-minutenlange-lobeshymne-auf-trump-im-live-fernsehen-152934085.html,Austria (Österreich),WORLD
Yahoo Nachrichten Deutschland,https://de.nachrichten.yahoo.com/massaker-las-vegas-zahl-der-081224232.html,Austria (Österreich),WORLD
Merkur.de,https://www.merkur.de/politik/trump-erntet-heftige-kritik-fuer-auftritt-auf-puerto-rico-zr-8742385.html,Austria (Österreich),WORLD
Merkur.de,https://www.merkur.de/politik/kommentar-von-us-korrespondent-friedemann-diederichs-zum-massaker-von-las-vegas-mit-59-toten-und-ueber-500-verletzten-8740814.html,Austria (Österreich),WORLD
Merkur.de,https://www.merkur.de/politik/las-vegas-angriff-senatoren-fuer-schaerfere-waffengesetze-zr-8737956.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/politik/Trumps-kurioser-Auftritt-in-Puerto-Rico-article20065500.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/panorama/Das-ist-die-Freundin-des-Attentaeters-article20065069.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/panorama/Was-wir-wissen-und-was-nicht-article20065033.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/wissen/Ehrung-fuer-Kryo-Elektronenmikroskopie-article20065299.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/politik/Tillerson-dementiert-Ruecktrittsplaene-article20066576.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/politik/Spaniens-Schreckgespenst-heisst-Puigdemont-article20065562.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/politik/Das-koennte-in-Spanien-jetzt-passieren-article20065636.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/politik/Gericht-verurteilt-angebliche-Putschisten-article20066480.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/politik/Kurden-im-Nordirak-wollen-Wahlen-abhalten-article20064169.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/politik/Warum-die-USA-ihr-Waffenrecht-nicht-aendern-article20064395.html,Austria (Österreich),WORLD
n-tv.de NACHRICHTEN,http://www.n-tv.de/politik/Demokraten-fordern-schaerfere-Waffengesetze-article20063543.html,Austria (Österreich),WORLD
Gala.de,http://www.gala.de/stars/news/donald-trump---melania-trump--blamage-wegen-hurrikan-in-puerto-rico--21452554.html,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/videos/20171004317713732-nothilfe-trump-puerto-rico-papierrollen/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/panorama/20171003317712398-trump-puerto-rico-budget/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/politik/20171004317727378-lawrow-usa-koalition-aufruf-kooperation-syrien-russland/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/politik/20171004317713648-syrien-regelung-lawrow-tuerkei-iran/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/politik/20171004317712920-lawrow-usa-provokationen-syrien/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/politik/20171004317714391-russland-usa-beziehungen-verschlechterung-schuldige/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/panorama/20171004317717412-freundin-blutbad-ermittler-zusammenwohnen-verbrechen-unbeteiligt/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/panorama/20171004317713530-las-vegas-schuetze-ueberweisung-philippinen/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/politik/20171004317719421-mieruch-afd-austritt/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/wissen/20171004317716574-chemie-nobelpreis-entwicklung-kryoelektronen-mikroskopie/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/politik/20171004317721584-libyen-leichen-witz-boris-johnson/,Austria (Österreich),WORLD
Sputnik Deutschland,https://de.sputniknews.com/panorama/20171004317715214-mord-schwedische-journalistin-u-boot-horror-videos/,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Mittlerweile-34-Tote-in-Puerto-Rico-Trump-relativiert-Opferzahl-id42778691.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/panorama/Zahl-der-Toten-nach-Hurrikan-Maria-in-Puerto-Rico-steigt-auf-34-id42862796.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Trump-besucht-von-Maria-verwuestetes-Puerto-Rico-id42778691.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Attentat-in-Las-Vegas-Trump-nennt-Debatte-ueber-Waffengesetze-verfrueht-id42778691.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Weisses-Haus-nach-Las-Vegas-Massaker-Debatte-ueber-schaerfere-Waffengesetze-verfrueht-id42778691.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Dobrindt-wirbt-um-neues-Verstaendnis-fuer-Obergrenze-id42837256.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/wissenschaft/Chemie-Nobelpreis-an-Forscher-Trio-fuer-Kryo-Elektronenmikroskopie-id42811381.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Hurrikan-Maria-Trump-relativiert-Opferzahl-in-Puerto-Rico-id42778691.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Attentat-in-Las-Vegas-Trump-nennt-Debatte-ueber-Waffengesetze-verfrueht-id42778691.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Erneut-250-Festnahmen-wegen-Putschversuch-in-Tuerkei-angeordnet-id42614521.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/34-Verurteilungen-wegen-Mordkomplotts-gegen-Erdogan-bei-Putschversuch-id42614521.html,Austria (Österreich),WORLD
Augsburger Allgemeine,http://www.augsburger-allgemeine.de/politik/Erdogan-Macht-nichts-wenn-EU-die-Tuerkei-nicht-aufnimmt-id42614521.html,Austria (Österreich),WORLD
Schweizer Radio und Fernsehen,https://www.srf.ch/news/international/besuch-im-katastrophengebiet-trumps-peinlicher-auftritt-auf-puerto-rico,Austria (Österreich),WORLD
Schweizer Radio und Fernsehen,https://www.srf.ch/news/international/verdacht-auf-meineid-ex-afd-chefin-petry-angeklagt,Austria (Österreich),WORLD
Schweizer Radio und Fernsehen,https://www.srf.ch/news/schweiz/nobelpreis-ehre-fuer-schweizer-vom-schueler-mit-leseschwaeche-zum-chemie-nobelpreistraeger,Austria (Österreich),WORLD
Schweizer Radio und Fernsehen,https://www.srf.ch/news/schweiz/28-nobelpreise-fuer-schweizer-das-sind-die-schweizer-preistraeger,Austria (Österreich),WORLD
Schweizer Radio und Fernsehen,https://www.srf.ch/news/international/nobelpreis-chemie-2017-schweizer-ist-unter-den-preistraegern,Austria (Österreich),WORLD
heute.de,http://www.heute.de/puerto-rico-nach-hurrikan-maria-trump-besucht-zerstoerte-insel-48071084.html,Austria (Österreich),WORLD
heute.de,http://www.heute.de/trump-will-in-las-vegas-trost-spenden-48074720.html,Austria (Österreich),WORLD
heute.de,http://www.heute.de/afd-abgeordneter-mieruch-verlaesst-bundestagsfraktion-48072930.html,Austria (Österreich),WORLD
heute.de,http://www.heute.de/nobel-jury-verkuendet-preistraeger-in-chemie-48071156.html,Austria (Österreich),WORLD
heute.de,http://www.heute.de/nobel-preis-fuer-kryo-elektronenmikroskopie-revolution-am-elektronenmikroskop-48073462.html,Austria (Österreich),WORLD
BILD,http://www.bild.de/politik/ausland/donald-trump/trump-stoesst-puerto-rico-vor-kopf-53416230.bild.html,Austria (Österreich),WORLD
BILD,http://www.bild.de/news/ausland/python/sieben-meter-lange-schlange-in-indonesien-gefangen-53420884.bild.html,Austria (Österreich),WORLD
BILD,http://www.bild.de/news/ausland/las-vegas/taeter-nahm-psychopharmaka-53417764.bild.html,Austria (Österreich),WORLD
BILD,http://www.bild.de/news/ausland/las-vegas/das-ist-der-todesschuetze-53406864.bild.html,Austria (Österreich),WORLD
BILD,http://www.bild.de/politik/inland/alternative-fuer-deutschland/afd-fraktion-austritt-53417672.bild.html,Austria (Österreich),WORLD
